,6259,6097,6379,6229,6407,6156,6222,6290,6095,6264,6288,6418,6067,6130,6257,6422,6080,6549,6437,6092,6205,6274,6236,6557,6434,6066,6074,6266,6480,6061,6062,6065,6409,6524,6289,6093,6125,6147,6215,6292,6341,6343,6421,6482,6216,6072,6517,6574,6247,6101,6122,6373,6452,6208,6492,6525,6479,6613,6223,6570,6045,6388,6428,6454,6411,6408,6144,6572,6389,6436,6497,6565,6287,6265,6155,6280,6127,6140
6259,,,,,,,,,,,,0.33333333331283244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666666665461779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333128323,,
6097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666660026259,,0.4999999999628545,,,,,,,,,,,,,,,,0.6666666660026261,,,,,,,,,,,,,,,,,,,,,,,
6407,,,,,,,,,,0.41666666632700866,,,,,,,,,,,,0.7499999999288303,,,0.7499999999288303,,,,,,,0.7499999999288303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6156,,,,,,,,0.324999999875361,0.7999999997525987,,,,,,,,,,,,,,,,,,,,0.7999999997525987,,,,,,,,,,,,,,,0.7999999997525988,,,,,,,,,,,,,,,,,,,,,0.7999999997525987,,,,,,,,,,,,,
6222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6290,,,,,,0.324999999875361,,,0.32499999997579143,,,,,,,,,,,,,,,,,,,,0.3249999999757911,,,,,,,,,,,,,,,0.32499999997579065,,,,,,,,,,,,-2.2160051571518125e-13,,,,,,,,,0.3249999999757913,,,,,,,,,,,,,
6095,,,,,,0.7999999997525987,,0.32499999997579143,,,,,,,,,,,,,,,,,,,,,0.7999999997525988,,,,,,,,,,,,,,,0.7999999997525987,,,,,,,,,,,,,,,,,,,,,0.7999999997525988,,,,,,,,,,,,,
